GeneID	GSM1942104	GSM1942105	GSM1942106	GSM1942107	GSM1942108	GSM1942109
100527950	112	168	84	141	170	144
26292	106	166	80	136	159	138
105378663	0	3	1	1	1	3
81025	5	6	5	5	9	5
54933	2	2	2	5	6	5
105378662	1	3	1	1	1	2
79647	312	447	194	323	415	363
4725	705	965	418	671	903	827
23499	1953	3016	1408	3400	3526	3365
643314	180	259	120	226	247	245
105378950	0	2	0	3	1	1
353500	29	43	16	34	37	31
192217	2	4	3	2	4	5
728448	9	7	3	2	8	3
8761	519	856	359	1016	1557	1522
101929516	59	79	35	93	159	148
677834	6	13	6	18	9	9
26508	8	8	4	9	13	14
84618	0	0	0	0	0	0
51440	2	2	0	0	0	1
10450	294	487	224	263	280	255
656	117	183	70	89	85	81
64064	4	3	3	3	5	6
105378666	1	1	1	1	0	1
101929536	4	6	2	3	0	5
105378951	1	0	0	2	1	1
107985740	0	0	0	0	0	0
105378665	0	0	0	0	0	0
105378667	0	1	0	0	0	0
54802	126	214	99	157	180	164
4610	28	49	32	208	95	84
105378668	2	3	2	16	8	6
84879	15	28	11	17	14	11
105378669	6	5	2	9	7	2
10487	922	1400	608	1326	1563	1467
5538	1558	2409	965	1569	1589	1527
105378671	0	3	3	0	1	0
6018	630	855	408	656	511	459
127391	0	0	0	0	0	0
10269	1232	1763	809	674	763	719
1298	24	34	10	53	62	64
107984945	0	0	0	0	0	0
64744	79	135	63	153	230	215
65243	27	34	23	33	53	43
339559	59	58	22	34	40	36
105378672	6	2	0	0	6	2
64789	62	79	39	102	93	88
127396	20	30	16	23	19	27
105378673	0	0	0	0	0	0
9783	14	26	11	26	56	43
105378675	1	0	0	1	1	0
105378674	0	0	0	1	1	3
100130557	69	97	57	58	50	56
4802	252	368	180	321	356	333
407034	1	0	0	0	0	0
407031	0	0	0	0	0	0
9132	0	2	3	0	10	4
105378676	1	0	0	0	0	0
163732	126	187	73	264	222	189
1503	213	336	159	263	507	481
100507178	9	9	9	7	13	27
200172	4	9	2	6	10	12
22955	75	102	52	140	123	119
100132074	9	29	17	26	31	18
101929901	1	3	2	1	1	1
105378678	28	27	13	8	9	10
1907	21	23	9	15	15	8
59269	193	285	163	253	278	292
2981	0	0	0	0	0	0
2980	0	0	0	0	0	0
22887	312	471	214	417	526	469
284716	58	71	34	98	64	61
84217	7	8	1	4	5	4
728621	49	65	21	43	27	31
79717	250	420	170	340	288	283
10465	199	308	115	178	283	261
4904	2658	3886	1642	3946	6265	6064
149461	1	0	0	0	0	0
64175	95	143	51	74	94	83
79078	67	116	35	115	144	142
105378683	1	3	0	2	1	0
100129924	8	7	6	3	6	2
107984946	1	2	3	0	2	4
374969	75	119	57	75	59	62
114625	91	151	72	176	124	123
51058	52	76	37	50	78	65
339539	0	0	1	0	1	0
6513	1554	2381	1002	1556	1284	1242
440584	3	7	2	10	0	4
440585	12	30	13	11	15	9
10969	422	608	271	483	630	563
102465439	1	3	2	0	0	0
149465	2	11	3	7	6	5
105378685	2	5	0	2	1	4
128218	147	210	85	151	128	136
149466	53	68	28	69	45	57
7075	0	0	0	0	0	1
4352	3	2	5	4	5	3
105378687	3	4	5	5	3	7
991	87	110	64	261	686	610
64834	388	578	233	468	571	563
102466723	3	5	2	0	0	0
112268225	3	7	2	3	4	5
112950	223	354	124	215	256	232
107984947	11	16	10	11	18	12
23334	431	738	339	289	296	282
100873952	9	15	9	6	7	7
102465440	0	0	0	0	0	0
81888	68	92	38	98	60	57
5792	3618	5834	2670	4934	4272	4104
9682	1078	1732	753	1176	1207	1095
100132774	59	102	49	65	64	61
6487	27	25	15	30	23	23
101929592	1	0	2	0	1	1
102464830	1	0	0	0	0	0
9048	18	42	18	22	22	13
105378688	10	6	11	4	2	7
101929609	16	33	14	24	25	19
9670	165	285	139	191	242	215
1802	270	478	215	246	278	270
533	816	1254	491	730	610	598
8704	178	307	122	244	247	256
149473	37	59	23	25	40	31
6536	102	179	62	118	150	115
107984948	6	12	6	5	7	8
128209	0	0	0	0	0	0
105378952	0	0	0	0	0	0
55929	134	180	84	123	114	119
79033	233	344	163	267	358	333
100874278	6	5	1	5	9	5
106635545	0	1	2	1	0	1
55182	278	458	185	405	328	333
107984951	0	0	0	0	0	0
100847089	0	0	0	0	0	0
107984950	78	118	42	97	85	96
79639	23	20	13	31	12	24
109623472	0	0	0	0	0	1
339541	5	9	4	8	1	1
105378690	2	1	1	0	1	0
26828	21	27	7	5	10	5
26830	96	79	77	80	87	72
11004	73	103	69	302	672	617
109623476	1	0	1	0	0	1
6202	5113	7457	3120	7362	7449	7153
26811	5	2	4	11	10	15
94161	13	13	8	18	18	23
94162	4	8	6	12	6	11
94163	5	10	3	5	10	8
266675	4	5	2	5	9	6
1263	79	119	46	22	20	32
343521	10	10	6	2	4	1
149478	2	7	2	0	2	3
107984952	45	41	20	26	66	80
8643	32	34	15	23	53	64
8891	95	121	60	83	169	165
79654	118	196	118	146	263	258
7389	194	304	114	207	238	216
57643	92	158	78	195	211	186
105378691	7	13	7	5	3	6
400752	6	12	7	5	3	5
84842	32	69	29	28	69	58
4595	150	232	120	76	84	102
114034	110	168	77	126	113	97
10420	275	425	207	276	148	126
126661	27	32	12	18	18	19
25974	674	959	424	811	1274	1163
5052	1961	2947	1238	2520	4039	3592
10327	295	426	152	498	584	552
4678	338	552	257	663	726	737
149483	14	20	16	5	10	7
60313	1168	1828	806	1335	1106	1084
728963	8	13	6	2	10	10
51249	119	160	71	121	145	136
3652	130	221	87	181	194	189
105378693	0	1	0	1	0	1
23139	228	393	202	419	484	449
105378694	4	13	6	2	11	6
110117499	829	1306	573	1267	846	779
8503	1048	1678	719	1570	1076	969
101929626	1	2	0	2	2	0
10103	150	216	80	234	208	206
110117498	0	1	0	0	0	0
55624	315	502	208	371	436	418
541468	1	1	0	1	1	0
8438	47	71	36	93	193	194
10489	436	754	355	437	628	554
7388	724	1147	467	788	954	924
387338	251	322	159	255	289	252
2166	254	412	182	228	149	143
729041	0	0	0	0	0	0
101929651	0	0	0	0	0	0
127343	0	0	2	1	2	5
105378696	0	0	0	0	0	0
100507423	18	28	18	16	19	20
148930	0	0	0	0	0	0
8569	198	306	134	229	201	242
148932	119	186	76	120	88	56
105378697	0	0	0	0	0	0
64756	222	306	139	286	335	286
374973	1	2	1	3	3	2
100130197	17	20	9	19	25	29
9813	649	967	476	1085	924	926
105378698	10	12	7	13	7	5
105378699	2	11	1	11	6	3
1580	119	169	77	159	61	64
163720	16	24	16	5	2	4
1579	2	1	1	1	2	0
260293	3	4	2	4	2	0
199974	7	8	3	3	3	2
284541	3	2	0	5	6	6
105378701	6	6	3	2	7	3
100874253	0	4	3	9	2	5
10158	0	0	0	0	0	0
6886	0	0	0	0	1	0
6491	172	289	144	338	562	462
51727	657	921	397	746	705	658
102724077	12	23	12	24	13	10
2301	0	1	0	0	2	1
84793	9	13	5	7	15	9
2306	17	30	16	11	18	10
107984953	0	0	0	0	0	0
388630	2	1	0	0	0	1
105379778	0	0	0	0	0	0
391037	0	0	0	0	0	0
200010	1	1	0	0	2	1
54558	10	9	5	20	10	13
84871	3	3	1	3	1	0
79656	1	3	1	2	0	1
105378706	0	0	0	0	1	0
101929721	0	0	0	0	0	0
100874313	0	0	0	0	1	0
107984954	1	0	1	0	0	0
105378708	0	0	0	0	0	0
1996	0	0	0	0	0	0
105378709	0	0	0	0	0	0
107984955	0	0	0	0	0	0
105378711	0	0	0	0	0	0
105378710	0	0	0	0	0	0
105378712	0	0	0	0	0	0
63950	1	0	0	0	0	1
105378714	0	1	0	0	0	0
11124	398	558	267	551	679	618
105378715	5	5	6	6	12	22
112268262	4	5	2	7	6	6
1031	21	35	16	155	129	135
100616189	0	0	0	0	0	0
102466656	0	0	0	0	0	0
284546	0	1	0	0	0	0
105378716	1	1	0	0	0	0
26994	790	1122	511	974	843	832
22996	1835	2844	1266	1542	1523	1324
105378717	35	61	22	21	24	32
102724097	19	32	13	23	19	21
2060	887	1417	608	1326	1424	1344
105378720	31	44	21	43	38	49
441884	17	23	11	13	15	21
105378719	1	1	1	0	1	0
114883	715	1052	450	813	809	754
4898	897	1357	640	1194	1378	1273
105378721	39	66	28	47	57	57
100313892	1	1	2	2	4	2
5865	4	3	1	13	19	18
51060	373	525	227	443	490	425
112970	63	95	36	64	57	60
104355143	1	1	0	2	4	3
91408	448	662	302	592	620	543
107984956	0	0	0	0	0	0
9372	344	462	240	336	304	271
200014	269	555	262	292	264	262
4998	26	56	21	123	235	241
84950	380	528	236	343	334	355
23318	45	67	44	52	56	47
105378723	0	0	0	0	0	1
2882	0	0	0	0	0	0
348378	0	0	0	0	0	0
65260	360	552	213	301	366	338
79699	428	675	346	558	571	481
440590	111	173	86	109	158	162
55268	169	271	126	189	150	164
6342	546	873	352	664	465	436
127435	0	0	0	0	0	0
6512	2	0	0	0	0	0
105378724	0	0	0	0	0	0
1376	130	193	87	200	224	229
54987	140	211	93	181	206	147
4116	145	170	64	118	132	125
100507564	9	13	2	18	8	10
7804	181	279	111	227	349	341
105378728	5	5	4	5	15	13
105378726	20	26	18	17	76	80
105378732	1	1	0	0	0	2
105378731	0	1	5	0	1	1
105378730	3	3	1	2	12	4
107984957	0	0	0	0	0	0
163742	0	0	0	0	0	0
105378733	0	0	0	0	0	0
63948	0	0	0	0	0	0
148979	0	0	0	0	1	0
55706	572	792	352	520	579	576
54432	163	260	102	160	184	161
1733	16	18	11	39	8	9
51668	52	113	50	64	65	57
115353	167	216	92	157	199	224
388633	0	1	0	0	0	0
9528	1949	2777	1144	1714	1107	1049
127428	108	150	63	137	155	119
100616315	0	0	0	0	0	0
200008	0	1	0	0	0	0
606495	38	59	25	56	103	65
51253	267	473	187	465	716	733
23648	122	227	107	162	173	142
619518	3	6	5	5	4	5
105378735	0	0	0	0	0	0
105378734	0	0	0	0	0	0
26027	3	8	9	11	19	11
338094	0	2	1	0	2	2
100527960	88	154	62	76	118	99
374977	1	1	1	0	0	2
7268	91	159	64	77	122	102
25973	113	195	79	81	117	106
55001	0	1	1	0	1	3
163747	0	0	1	0	1	0
1718	2662	4199	1777	3556	3363	3286
107984958	9	11	9	1	9	7
107985760	0	0	0	0	0	0
105378736	1	0	0	0	0	0
199964	1	2	1	1	1	3
7809	1	0	1	0	1	0
255738	0	0	0	1	0	0
23358	800	1255	561	820	773	801
100507634	2	0	0	0	0	0
109729135	0	0	0	0	0	0
100616272	0	0	0	0	0	0
105378740	0	0	0	0	0	0
105378739	0	0	0	0	0	0
105378738	0	0	0	0	0	0
105378737	0	0	0	0	0	0
105378741	0	0	0	0	0	0
105378744	3	2	2	3	1	0
8613	311	445	225	239	160	129
101929935	0	0	0	0	0	0
5563	41	84	35	89	32	23
199920	172	220	121	110	26	13
731	0	0	0	0	0	0
732	0	0	0	0	0	0
105378745	0	0	0	0	0	0
112267900	0	0	0	0	0	0
1600	0	0	0	0	0	1
105378748	0	0	0	0	0	0
105378747	0	0	0	0	0	0
101926890	0	0	0	0	0	0
105378746	0	0	0	0	1	0
107984960	20	14	15	6	6	8
115209	198	308	159	211	202	190
4070	4109	6186	2668	3918	2302	2210
114803	479	621	311	253	238	222
112268263	1	4	3	2	2	4
105378751	6	7	1	3	3	2
3725	574	879	371	671	571	547
100131060	4	2	3	5	5	2
101926907	44	74	24	69	69	57
107984961	2	3	3	0	2	1
105378753	3	4	0	4	3	6
101926925	0	0	0	0	0	0
729467	0	0	0	0	0	0
105378756	0	0	2	1	2	1
55277	59	86	39	82	103	95
100616409	1	0	0	0	0	0
101926944	0	1	0	0	0	1
105378758	0	1	1	0	1	1
51361	826	1167	540	735	467	451
1573	25	39	16	78	71	62
127795	0	0	0	0	0	0
105378760	0	0	0	0	0	0
107984963	0	0	0	0	0	0
105378761	0	0	0	0	0	0
107984962	0	0	0	0	0	0
107985379	0	0	0	1	0	0
105378763	3	3	0	3	4	2
101926964	0	0	0	0	0	0
105378764	0	0	0	0	0	0
100996570	0	0	0	0	0	0
4774	37	64	21	33	36	16
645030	1	0	1	0	0	0
105378766	0	0	0	0	0	0
107984964	0	0	0	0	0	0
414927	0	0	0	0	1	0
83941	217	315	147	147	108	100
10207	1881	2876	1320	1905	1427	1397
113219465	0	0	2	0	0	2
107984965	4	15	11	8	6	4
100422902	0	0	0	0	0	0
100422946	0	0	0	0	0	0
54596	0	0	0	0	0	0
163782	2	1	2	0	2	2
105378768	2	0	1	1	2	1
7398	807	1093	496	898	778	657
85440	399	569	237	476	575	477
27329	1	9	4	6	10	6
84938	97	120	58	77	65	67
105378769	0	0	0	0	0	0
199899	0	1	0	1	0	0
105378770	0	0	0	0	0	0
100996301	4	10	3	10	13	11
27022	1	4	2	4	3	12
102464823	0	0	0	0	0	0
29929	143	237	107	119	143	121
23421	54	88	41	75	82	80
102724319	0	3	2	2	3	3
84455	37	68	23	37	21	19
79469	4	5	1	3	5	6
5236	12	25	11	109	107	77
105378771	0	0	0	0	0	0
4919	0	0	2	1	3	1
105378772	0	0	0	0	0	0
101927034	1	0	0	0	0	0
105378773	0	0	0	0	0	0
148581	0	0	0	0	0	0
105378774	0	0	0	0	0	0
107984966	0	1	1	1	0	0
57685	35	44	25	42	32	24
100616338	0	0	0	0	0	0
55225	123	210	100	202	232	190
3716	1799	2974	1215	2853	2960	2718
101927084	8	8	2	5	4	3
100500854	2	3	1	0	3	0
406893	0	0	2	0	0	0
205	252	385	169	804	606	565
9829	159	233	108	216	234	206
102724416	10	9	13	14	38	29
112268227	6	9	8	2	13	7
3953	67	101	38	86	70	77
54741	700	1037	453	836	549	567
5142	15	22	5	11	8	7
101927139	0	1	1	0	0	0
105378776	0	0	0	0	0	0
84251	0	0	0	0	0	0
100422871	0	0	0	0	0	0
200132	0	0	0	0	0	0
10022	0	1	0	0	0	0
79819	34	44	35	49	26	38
57708	419	598	272	417	394	357
23169	264	468	212	339	290	264
400757	0	0	0	0	0	0
149233	0	0	0	0	0	0
3595	2	4	5	1	6	2
105378779	3	1	1	0	0	0
26135	2127	3397	1466	2931	3175	2903
102724481	0	0	0	0	0	0
105378780	0	0	0	0	1	0
1647	133	159	83	76	54	70
55970	345	542	259	645	622	576
105378781	0	5	1	2	5	7
100289178	6	4	4	3	4	3
9077	1	0	0	0	0	1
79971	77	151	59	415	192	151
100302279	0	0	0	0	0	0
105378782	0	0	0	0	0	0
6121	0	0	0	0	0	0
55635	116	131	56	300	328	309
101927220	1	2	0	4	4	2
107984967	0	0	0	0	0	0
105378783	0	1	0	0	0	0
105378785	0	0	0	0	0	0
105378787	0	0	0	0	0	0
105378786	0	0	0	0	0	0
105378788	0	0	0	0	0	0
105378789	0	0	0	1	0	1
105378790	0	0	0	0	0	0
57554	1	5	2	1	2	1
5301	0	0	0	0	0	0
105378792	0	0	0	0	1	0
55631	93	147	67	103	129	116
9295	1035	1558	766	825	784	717
81573	381	530	246	372	290	259
11147	38	54	22	48	47	33
102724548	0	0	2	4	0	1
1491	9	17	7	25	28	38
105378793	0	0	0	0	0	0
105378794	0	0	0	0	0	0
101927244	0	0	0	0	0	0
102724572	0	0	0	0	0	0
5733	153	234	107	309	151	127
107985517	1	0	2	2	1	2
100132618	36	52	25	52	35	35
9406	251	424	225	332	287	294
406962	4	8	6	3	4	5
100852410	2	7	2	2	2	1
105378795	2	4	2	0	5	3
257194	1	6	5	13	3	8
100852409	0	0	0	0	0	0
105378797	0	1	0	0	2	0
105378796	0	0	2	0	0	0
105378798	1	5	1	4	1	2
339468	0	0	0	0	0	0
105378799	0	1	0	0	0	0
105378800	0	0	0	0	0	0
101927295	0	1	0	0	0	0
105378801	0	0	0	0	0	0
107985391	0	0	0	0	0	0
105378802	0	0	0	0	0	0
109729166	0	0	0	0	0	0
127255	4	4	1	6	2	2
100526835	15	15	9	13	8	10
8790	129	168	87	104	87	76
51086	1	0	1	1	1	0
105378805	0	0	0	0	0	0
105378803	0	0	0	0	0	0
127254	0	0	0	0	0	0
101927320	0	0	0	0	0	0
1429	154	237	92	123	148	122
127253	179	286	112	150	136	119
431707	0	0	0	0	0	0
204962	8	7	6	15	6	13
34	142	233	100	176	127	97
1744	12	21	8	11	11	19
5876	383	498	214	285	245	231
692085	9	9	5	6	8	0
26805	10	17	5	8	5	8
26804	6	11	5	4	6	9
4438	1	1	4	2	6	1
127247	0	0	0	0	0	0
105378806	0	0	0	0	0	0
101927342	0	0	0	0	0	0
256435	1	0	0	0	0	0
105378807	0	0	0	0	0	0
110806286	0	0	0	0	0	0
81849	14	28	22	12	4	6
102466995	0	0	0	0	0	0
10026	234	331	149	174	159	161
105378808	1	1	0	0	1	2
26289	3	9	5	0	1	2
26009	864	1172	572	850	611	573
23032	562	837	360	628	543	499
374986	195	246	140	191	168	146
374987	3	0	3	1	2	3
91624	142	242	111	136	132	120
8880	1085	1637	738	1390	1738	1517
11080	29	55	42	30	38	37
54810	0	0	1	0	0	1
107984997	1	0	0	0	0	0
149047	0	0	0	0	0	0
5737	0	0	0	0	0	0
10964	1	2	2	1	7	3
10561	7	11	3	3	9	6
64123	0	0	0	0	0	0
107984998	0	0	0	0	0	0
105378810	0	0	0	0	0	0
105378812	0	0	0	0	0	0
105378811	0	0	0	0	0	0
107983999	0	0	0	0	0	0
101927412	0	1	1	2	0	0
105378813	1	2	2	1	0	0
107985018	0	0	0	0	0	0
23266	31	48	21	60	22	24
101927434	0	0	0	0	0	0
105378814	0	0	0	0	0	0
107985396	0	0	0	0	0	0
103283057	1	0	0	1	3	0
101927498	0	1	0	1	0	0
107985037	0	1	0	1	2	4
105378816	6	13	1	1	1	2
101927542	0	0	0	0	0	0
107985043	0	0	1	0	1	1
101927587	0	1	1	3	3	1
101927560	2	4	1	3	5	3
107985041	1	2	0	0	2	1
79739	7	7	1	33	19	20
5567	49	61	36	119	129	113
107985046	2	1	3	2	8	3
112268230	0	0	2	1	0	0
148418	3	4	2	5	1	3
391051	0	1	0	0	0	0
58511	3	2	1	0	1	1
80135	412	612	249	253	259	229
2787	172	271	110	258	258	245
100505741	7	22	8	8	8	11
1486	105	169	91	150	147	136
105378819	2	1	0	1	0	0
103695366	0	0	0	0	0	1
439927	0	0	0	0	0	0
117178	216	258	109	279	265	206
102724892	0	0	0	0	0	0
23566	0	5	4	4	3	2
255231	105	136	52	61	45	32
55283	80	137	70	91	63	55
126820	9	6	8	6	1	0
100616481	0	0	0	0	0	0
84144	519	781	353	640	529	461
105378821	2	1	0	0	0	1
148423	295	463	188	181	160	172
8915	349	473	252	301	305	280
646626	19	13	10	17	16	15
23576	291	478	241	754	574	502
107985054	1	2	5	14	10	6
3491	30	54	18	46	78	81
107985057	0	5	0	0	2	3
112268231	0	0	0	0	0	0
54680	138	196	81	115	157	143
105378823	0	1	0	0	0	0
255631	16	25	13	4	1	4
105378824	0	0	1	0	0	1
105378825	0	0	1	0	0	0
57489	89	175	81	96	67	59
102465842	0	0	0	0	0	0
9635	54	47	26	163	15	30
1179	0	0	0	0	0	0
105378827	0	0	0	0	0	0
105378826	0	0	0	0	0	0
22802	0	0	0	0	0	0
105378828	1	1	1	0	4	5
9629	0	0	0	0	0	0
51100	328	430	217	395	311	295
105378831	0	0	0	0	0	0
9403	715	1055	464	558	443	476
9653	588	839	377	596	481	428
339524	2	2	2	2	1	0
101927844	0	0	0	0	0	0
8543	41	65	35	81	101	99
100505768	0	1	0	0	0	0
105378833	0	1	1	0	2	0
105378834	0	0	0	0	0	0
107985408	0	0	0	0	0	0
105378835	0	0	0	0	0	0
107985518	0	0	0	0	0	0
107985519	0	1	0	0	0	0
101927871	0	0	0	0	0	0
105378836	0	0	0	0	0	0
105378839	1	1	0	0	0	1
101927891	1	3	0	2	2	5
105378838	0	2	0	2	1	1
5586	599	865	404	566	464	465
2959	169	252	114	169	109	124
56267	84	128	48	103	112	85
494115	165	241	99	229	195	178
2635	21	44	17	54	19	18
105378841	3	5	0	1	1	1
2633	3	1	1	2	5	4
2634	60	80	32	109	65	57
112268267	14	18	9	22	15	9
105378842	0	0	0	0	0	1
388646	0	1	0	1	0	0
115361	1	3	2	0	1	2
107985076	0	0	0	0	0	0
105378843	0	0	0	0	0	0
115362	0	0	0	0	0	0
729930	0	0	0	0	0	0
163351	1	0	1	0	0	0
400759	0	0	2	0	0	0
105378844	1	4	0	1	2	7
23507	219	283	153	241	261	202
84230	17	23	10	17	21	16
400761	0	0	0	1	1	0
107985743	0	0	0	0	0	0
101927952	0	0	1	0	0	0
107985744	0	0	0	0	0	0
101927975	0	0	0	0	0	0
55144	254	356	181	267	359	288
105378847	0	0	0	2	1	0
492303	4	7	2	5	3	4
284695	154	224	101	126	107	119
105378848	0	0	0	0	0	0
105378849	0	0	0	0	0	0
107985088	0	0	0	0	0	0
105378850	0	0	0	0	0	0
105378851	0	0	0	0	0	0
105378852	0	0	0	0	0	0
109616984	0	0	0	0	0	0
343472	0	0	0	0	0	0
105378853	1	3	2	1	2	0
105378855	0	1	0	0	1	0
105378854	0	0	0	0	0	1
84146	767	1094	460	645	475	391
164045	1	1	0	0	2	0
107985412	0	0	0	0	0	0
107985417	0	0	0	0	0	0
105378856	0	0	0	0	0	1
8317	75	96	35	122	98	116
102723436	0	1	0	0	0	0
7049	91	136	69	50	30	21
676	0	0	0	0	0	0
253152	9	9	7	4	5	6
646817	7	12	7	12	16	4
284697	11	8	7	11	14	9
23285	23	51	26	29	40	32
388649	0	0	2	0	0	0
11146	50	82	51	54	57	53
79871	254	315	173	217	212	200
2672	7	10	6	13	15	12
7813	218	347	149	267	193	177
6125	3514	5001	2168	4809	3934	3859
388650	37	48	28	30	34	16
6083	1	1	2	3	4	1
26782	6	7	11	19	11	12
22823	190	278	142	247	196	187
50999	419	527	241	312	345	320
343099	109	175	72	170	147	122
107985521	0	1	0	2	0	0
100131564	46	71	36	26	27	16
1810	336	482	265	389	440	404
54874	458	695	317	544	457	436
107985761	2	2	0	0	0	0
8412	347	482	217	388	212	206
100129046	20	32	23	24	8	10
102723480	0	1	0	1	1	1
723788	0	2	1	2	2	0
100126348	0	1	0	1	1	1
100189133	1	2	1	1	1	2
30836	404	537	261	324	265	252
2730	105	152	63	95	134	122
24	14	20	9	10	6	5
105378858	2	2	0	1	0	0
9411	292	392	216	357	238	211
107985092	1	1	0	0	0	0
105378859	0	0	0	0	0	0
5825	452	644	273	577	373	347
2152	32	39	18	14	13	23
113219466	0	0	0	0	0	0
105378861	1	1	0	0	0	0
101928079	1	4	3	2	0	0
105378860	0	1	0	0	0	0
100616321	0	0	0	0	0	0
126969	3	17	4	10	11	9
1266	4	3	3	2	1	2
105378862	0	0	0	0	0	1
729970	0	0	0	0	0	0
199857	58	81	41	38	29	31
105378863	1	0	2	0	0	0
101928098	0	0	0	0	1	0
148534	32	70	20	58	46	44
100527978	16	29	9	23	23	18
101928118	0	1	0	0	0	3
25950	40	59	25	28	37	29
100996630	0	0	0	0	0	0
105378864	0	0	0	0	0	0
105379825	0	0	0	0	0	0
101928169	0	0	0	0	0	0
107985420	0	0	0	0	0	0
440594	0	0	0	0	0	0
100996635	0	0	0	0	0	0
101928219	0	0	0	0	0	0
102723661	1	2	1	12	2	4
101928241	1	1	4	1	0	0
105378866	1	1	0	0	0	1
58155	341	522	225	226	177	197
1806	156	256	120	277	140	137
100873932	3	8	1	9	5	3
105378867	1	3	0	1	1	3
100873933	0	1	1	0	0	0
109729128	0	0	0	0	0	0
400765	0	0	0	0	0	0
100616452	0	0	0	0	0	0
406928	0	0	0	0	0	0
729987	0	0	0	0	0	0
51375	151	226	104	267	220	182
163404	51	66	37	33	37	23
100129620	2	4	2	4	1	0
9890	0	0	0	0	0	0
107985093	0	0	0	0	0	0
101928270	0	0	0	0	0	0
54873	0	1	0	9	5	4
391059	35	60	27	37	50	35
178	182	269	132	229	230	201
23443	331	505	254	343	306	276
64645	333	457	235	381	269	272
163786	113	172	67	139	132	155
54482	99	122	67	50	72	63
127495	11	12	9	5	7	5
1629	202	269	142	166	164	157
100506007	3	7	0	1	4	4
8634	117	157	56	145	157	147
693138	0	0	0	0	1	1
8556	133	183	90	298	137	162
105379827	1	2	0	4	3	1
54112	0	0	0	0	0	0
100128787	0	0	0	0	0	0
7412	0	0	0	0	0	0
2135	24	44	24	43	54	50
148867	199	303	130	226	259	231
51611	176	256	117	206	216	216
102606465	13	13	12	12	18	16
107985094	0	0	0	0	0	0
101928334	0	0	0	0	0	0
101928370	0	0	0	0	0	0
1901	0	0	0	0	0	0
102723784	0	0	0	0	0	0
104355286	0	0	0	0	0	0
105378872	0	0	0	0	0	0
118427	0	0	0	0	0	0
94236	0	0	0	0	0	0
107985095	0	0	0	0	0	0
105378874	0	0	0	0	0	0
112268286	0	0	0	0	0	0
107985096	0	0	1	0	2	0
1301	0	0	0	1	0	0
101928436	0	0	0	0	0	0
55599	52	66	35	40	30	38
280	12	8	6	6	7	3
648740	1	0	1	0	0	1
279	0	0	1	1	0	0
276	0	0	0	0	0	0
277	0	0	0	0	0	0
105378878	0	0	0	0	0	0
278	0	0	0	0	0	0
100129138	7	3	3	7	5	2
105378879	0	0	0	0	0	0
105378880	0	0	0	0	0	0
105378881	0	0	0	0	0	0
101928476	0	0	0	0	0	0
105378882	0	0	0	0	0	0
105378883	0	0	0	0	0	0
105378884	0	0	0	0	0	0
107985116	0	0	0	0	0	0
105378886	0	0	0	0	0	0
105378885	0	0	0	0	0	0
105378887	1	1	0	3	0	2
105378889	12	18	10	10	6	6
105378888	2	8	2	6	2	0
55170	1377	2246	988	1995	1971	1865
22854	2	3	0	12	10	3
10451	528	721	340	556	355	360
102465839	0	0	0	0	0	0
100873946	2	1	0	0	1	1
107985124	0	1	1	0	1	0
29957	1073	1704	778	1962	1624	1502
148545	30	65	24	33	43	37
653149	51	86	36	54	71	59
284611	2641	3906	1683	3193	2185	2120
113802	444	701	308	390	451	431
105378890	18	17	4	8	14	10
55119	715	1186	472	460	338	369
163479	0	3	2	2	3	1
6814	535	819	388	501	369	352
105378891	1	1	0	1	0	1
254268	1	4	0	1	0	1
642864	0	0	0	0	0	0
107985159	0	0	0	0	0	0
29899	386	519	274	601	642	536
23155	446	617	294	515	536	430
22911	260	400	207	309	242	249
6884	154	245	116	175	149	135
105378892	1	13	3	3	3	4
56900	577	893	373	529	374	364
677766	4032	6005	2309	5316	2959	2910
127003	2	2	4	3	9	12
57535	1240	2044	965	2876	2432	2246
6301	1739	2710	1115	2536	2664	2605
1952	6254	10275	5120	9921	10355	9754
84722	125	239	105	171	270	236
343263	3	12	2	3	0	6
6272	1983	2991	1345	2441	2206	2160
5686	967	1381	585	991	1071	984
284612	1	3	0	5	0	3
127002	85	158	54	50	49	44
284613	172	296	132	233	262	241
57463	168	261	104	141	100	95
105378893	0	1	0	0	0	0
83873	2	2	0	0	3	1
2773	1004	1557	664	1132	1321	1193
406974	1	1	1	0	0	1
2780	14	12	3	10	9	6
271	272	462	194	129	199	154
2948	64	63	26	49	58	61
2946	2	1	2	0	1	1
2944	0	1	0	3	4	3
2949	1	0	2	0	0	1
2947	1963	3026	1329	2220	1657	1520
79574	30	40	32	10	11	9
107985167	21	32	14	7	2	1
1435	24	34	14	2	7	4
10768	514	792	364	774	891	865
85369	301	524	246	310	352	350
105378895	3	1	0	1	0	1
257	15	40	16	17	15	16
104355139	0	1	0	0	0	0
164153	0	0	0	0	0	0
388662	0	1	0	7	9	4
105378897	0	0	0	1	0	0
100873974	0	0	0	0	0	0
3749	12	21	14	16	8	15
440600	0	1	0	4	3	2
64783	495	761	325	550	585	580
9122	32	50	30	35	45	33
10542	310	439	174	340	347	314
101410535	6	8	1	1	6	7
84432	0	0	0	0	0	0
105378899	0	0	0	0	0	0
105378898	0	0	0	0	0	0
643160	0	0	1	0	0	0
440602	0	0	0	0	0	0
3744	0	0	0	0	0	0
3737	0	0	0	0	0	0
